zip_code,white_percentage,median_income
68407,0.9914529914529916,37391
68437,1.0,31583
68447,0.9982935153583616,25329
68460,0.9848693259972491,38640
68465,0.9326401446654612,31250
68502,0.8393064030277284,30378
68523,0.9464402351404312,55438
68532,0.9138840070298768,51685
68621,0.936046511627907,26657
68624,0.9739217652958876,31923
68647,0.960546282245827,41458
68648,1.0,35977
68649,0.9881598421312284,34228
68651,0.9596994535519126,35110
68661,0.8515012172031377,30850
68664,0.9571865443425076,30598
68669,1.0,31184
68714,0.9659000793021412,33153
68326,0.9846153846153848,33750
68464,0.9626719056974459,26635
68636,0.9901812688821752,30600
68850,0.7985226073544931,28443
68001,1.0,36250
68003,0.9740921169176262,33451
68005,0.8226022369046077,32064
68017,0.9686813186813188,41511
68023,0.9684801381692574,47980
68028,0.9678227882400758,52319
68033,0.9622093023255814,39688
68041,0.9659090909090908,39224
68920,0.9946107784431136,29219
68975,1.0,38456
68943,1.0,17969
68945,0.9914529914529916,27847
68950,0.9766233766233766,26944
68955,0.9662065683008092,32994
68966,0.9482470784641068,32875
68967,0.95097037793667,26774
68976,1.0,38529
68981,0.980169971671388,30929
68937,0.9703389830508474,31667
68956,0.9740428293316028,30833
68958,0.985352862849534,30707
68959,0.9755310567356816,31827
68972,0.8716216216216216,23523
68978,0.9582601054481548,24339
68979,0.9798319327731092,32018
68982,0.8888888888888888,33864
68834,0.9119496855345912,30500
68840,0.7994446158593027,30896
68866,0.989433237271854,35489
68874,0.9671361502347418,26037
68883,0.8646677471636953,28063
68948,0.9444444444444444,29375
68952,1.0,18750
68957,0.9747634069400632,25729
68964,1.0,33889
68971,0.9561403508771931,24318
68977,0.8879551820728291,38750
68030,0.9302325581395348,35795
68069,0.9664429530201344,43785
68343,0.9965909090909092,36500
68354,0.9769392033542976,31413
68402,0.9943043124491456,45324
68436,0.9845474613686536,27554
68016,0.9812206572769951,42981
68844,0.9814126394052044,24107
68869,0.962493911349245,29229
68627,0.9629629629629628,31196
68358,0.9703860391327339,46506
68418,0.9726390114739628,35476
68445,1.0,43594
68524,0.8623314829500397,33826
68727,0.9634464751958224,31029
68947,0.9718804920913884,33194
68974,1.0,43056
68301,0.9879789631855748,37159
68652,0.9897959183673468,31571
68769,0.9568812758417012,26997
68837,1.0,27500
68954,1.0,58500
68752,0.9909638554216867,29145
68835,0.9770491803278688,32292
68927,0.9528,32955
68055,0.7730496453900709,35147
68137,0.8741830065359477,38921
68072,0.9583333333333334,25909
68178,0.8368010403120937,2970
68379,1.0,43750
68382,1.0,37500
68438,0.989010989010989,37500
68514,1.0,71111
68531,0.9734848484848484,45092
68749,1.0,26667
68751,1.0,30139
68849,0.877720207253886,5228
68969,1.0,35000
68743,0.9675675675675676,37750
69034,0.9963570127504554,27596
69132,1.0,24107
69156,0.9777424483306836,29917
69157,1.0,29464
69217,0.9938650306748468,19306
69337,0.8887145099158225,21826
69355,0.9886363636363636,27875
69360,0.7358778625954199,21677
69366,0.9633333333333334,28750
69339,0.93346911065852,29157
69345,0.9416846652267818,32589
69350,1.0,25764
69351,0.9688715953307392,26129
69001,0.9558706749858196,25511
69020,0.9801192842942346,27438
69043,0.9933035714285714,24323
69123,0.9826388888888888,31518
69127,0.9611178614823817,28071
