zip_code,native_percentage,median_income
55772,0.9320987654320988,18750
56671,0.9435412355897131,20659
56666,0.9787581699346404,16633
56566,0.7928082191780822,20000
56591,0.801980198019802,15625
56670,0.9684385382059799,14948
