zip_code,latino_percentage,non_white_latino_percentage,median_income
66760,inf,,-666666666
66778,inf,,-666666666
66105,0.7056330939511593,0.14786416964837046,21090
67901,0.6177056904386659,0.3167533094862849,27114
67801,0.603702344194764,0.06008924088016809,28644
66115,inf,,-666666666
66118,inf,,-666666666
67260,inf,,-666666666
