zip_code,latino_percentage,non_white_latino_percentage,median_income
99550,1.0971195254926073e+231,1.0971195254926073e+231,28611
99587,2.8904104971265706e+220,2.8904104971265706e+220,52969
99903,inf,,-666666666
99513,inf,,-666666666
99927,inf,,-666666666
99695,inf,,-666666666
