zip_code,latino_percentage,non_white_latino_percentage,median_income
24316,inf,,-666666666
24415,inf,,-666666666
24601,inf,,-666666666
24570,inf,,-666666666
23250,inf,,-666666666
22741,0.6545454545454545,0.0,19914
