zip_code,white_percentage,median_income
2904,0.6468167118544409,29109
2917,0.9137845675083104,30924
2802,0.8575380359612724,30128
2826,1.0,29320
2841,0.7942437232088181,30990
2872,1.0,21393
2873,1.0,78750
2876,0.9348441926345608,-666666666
2912,0.7141791044776119,3310
2808,0.9602076124567474,31994
2812,0.9005799502899752,50441
2818,0.9016509949704788,50674
2825,0.95873786407767,38783
2827,0.9768392370572208,35068
2857,0.9759931757250792,41715
2881,0.8487350897889632,5613
2898,0.9588828549262994,33033
2806,0.9279390825233704,54647
2816,0.9502718553363064,35466
2828,0.9425711275026344,43250
2832,0.9564129301355578,37403
2838,0.9402002861230327,30324
2864,0.9338161335747336,42428
2878,0.9649423101305946,38143
2892,0.9481375868829086,45557
2893,0.8817554815907765,32432
2895,0.7354998437612672,25480
2910,0.7724572296422031,34831
2914,0.7285800716712431,30571
2915,0.8900960384153661,34057
2921,0.8544474393530997,43450
2919,0.9052786023816836,38442
2804,1.0,43828
2814,0.9643083154031136,42852
2817,0.9119537275064268,46610
2822,0.9243337563451776,37067
2835,0.9037131416090279,62610
2813,0.9531991280933452,38125
2840,0.8438473520249221,32009
2836,1.0,33750
2837,0.9882487818859272,37500
2858,0.751937984496124,21725
2882,0.9469669969349204,37983
2891,0.9264531996405431,33681
2842,0.8424322289156626,36160
2861,0.7924830224026227,31786
2906,0.7622282120395328,35536
2815,0.8773841961852861,55675
2831,0.97009459871834,49107
2859,0.9543140028288544,38168
2916,0.933102403117558,43264
2865,0.9084734250297164,40828
2871,0.9524504936035983,43854
2911,0.8288424093963948,33509
2809,0.9421793252751218,31505
2830,0.9282174260591528,40111
2839,0.9094375595805531,35327
2875,1.0,64395
2807,0.937772925764192,30435
2852,0.91513969521045,42733
2879,0.9142163998059196,36529
2886,0.9139560745065332,37041
2889,0.9086560937893337,37704
2874,0.9654259718775848,51514
2885,0.9630054488098652,34412
2888,0.90694065393054,40822
2894,1.0,36027
2903,0.6631751525639857,16071
2908,0.6407721539901966,25577
2920,0.783667429032692,31282
2833,0.9596844872918492,35567
2896,0.9527363184079602,38831
