zip_code,native_percentage,median_income
58568,0.6183644189383071,24602
58335,0.96723044397463,13884
58853,0.6521739130434783,27206
58379,0.8517520215633423,23958
58763,0.6745517928286853,34205
58369,0.6613976705490848,32688
58316,0.9484386347131444,27927
58329,0.7964071856287425,24199
58370,0.8469387755102041,16917
58775,0.6201550387596899,25417
58538,0.92095015576324,19646
58528,0.9730077120822622,16875
58757,0.9259681093394078,28558
