zip_code,white_percentage,median_income
82609,0.9667787114845938,36370
82633,0.9490768918644756,32672
82712,0.9973333333333332,26750
82727,1.0,28939
82732,0.9355524079320112,64803
82831,0.987220447284345,25729
82837,1.0,-666666666
82923,1.0,34545
82939,0.8873608382449247,34777
82410,0.9434495758718191,24222
82426,0.8637690561141745,28253
82430,0.9420289855072465,19375
82501,0.7275945211101421,26962
82635,1.0,17813
82640,1.0,-666666666
82711,1.0,56719
82718,0.9515567045071373,47174
82832,0.9826666666666668,60441
82937,0.968208778173191,29270
82844,1.0,-666666666
82930,0.9261963842609005,27388
82934,1.0,-666666666
82836,0.9882100750267953,30726
82007,0.8638806772373018,27859
82009,0.9216112269164146,43811
82058,1.0,-666666666
82070,0.9118759088705768,25218
82215,0.975,19091
82242,1.0,52000
82322,1.0,40833
82329,0.9769452449567724,25550
82428,0.7852760736196319,32212
82431,0.9502587694077056,27683
82515,0.9265658747300216,28068
82520,0.7566200535554894,30295
82643,0.98828125,31917
82005,0.6019261637239165,23304
82073,0.7708333333333334,-666666666
82229,1.0,-666666666
82334,0.9857723577235772,39700
82450,1.0,30884
82648,1.0,-666666666
82720,0.9736495388669302,22528
82932,1.0,36467
83001,0.8776364053186612,39928
83114,0.9745916515426496,19028
82081,1.0,55263
82224,1.0,-666666666
82331,0.9616477272727272,28314
82421,0.9931740614334472,30156
82223,0.975206611570248,30588
82053,0.9535747446610956,40833
82082,0.9424364123159304,30511
82243,1.0,2499
82321,1.0,32167
82325,0.9913978494623656,21594
82401,0.8895856052344602,29673
82422,1.0,-666666666
82001,0.8915060473849892,34068
82084,1.0,-666666666
82212,0.9198113207547168,27386
82213,0.9766839378238342,18125
82336,0.9005847953216374,41000
82411,0.9387040280210156,30463
82412,0.9961464354527938,30506
82523,0.892933618843683,32155
82601,0.9344973507343268,31262
82639,0.9180977542932628,29861
82701,0.9850131135256651,27488
82721,0.9577464788732394,39832
82801,0.9443405051449952,34143
82933,1.0,48170
82935,0.9200532456346411,33646
82834,0.9343842630018864,31515
82845,1.0,-666666666
82901,0.9403379817270042,37472
82941,0.9912580767768908,31106
82440,1.0,-666666666
82423,0.9298245614035088,15417
82434,1.0,11116
82435,0.942784226557998,29259
82716,0.9175413163235719,32185
83118,1.0,-666666666
83123,0.9319148936170212,31354
83011,1.0,-666666666
82725,0.9291598023064249,-666666666
82838,0.979591836734694,38854
82922,1.0,53625
82942,1.0,45700
82050,0.97265625,35066
82944,1.0,25347
82945,1.0,25938
82060,1.0,41409
82210,0.9884057971014492,22900
82217,1.0,-666666666
82227,1.0,25417
82240,0.9216131780744108,28152
82301,0.8795180722891566,33866
82323,1.0,18333
82332,0.6682242990654206,-666666666
82414,0.95404943465685,32453
82441,0.8773006134969326,-666666666
82516,0.6456876456876457,20833
82637,0.9727674190382728,36576
82642,1.0,-666666666
82644,0.9930774071743236,25771
82710,1.0,30096
82731,1.0,60559
82835,1.0,35000
82943,0.6770833333333334,-666666666
82059,1.0,-666666666
82063,1.0,38232
82190,0.8839528558476881,22071
82222,1.0,26563
82225,0.9259070005109862,19435
82335,1.0,47500
82420,0.9801849405548216,29583
82432,1.0,20333
82442,0.9836683417085428,26131
82513,0.9658508821855436,30946
82723,1.0,-666666666
82730,0.9365276913503424,32692
82833,1.0,-666666666
82839,1.0,37083
82938,1.0,28333
82219,1.0,250000
82221,0.9577836411609498,13306
82244,0.9451327433628318,22708
82327,0.9203056768558951,31932
82433,0.8830313014827018,31324
82512,0.6796116504854369,19643
82620,1.0,49318
82636,0.941421568627451,38561
82649,0.9405560882070948,29125
82714,1.0,-666666666
82729,0.9418604651162792,28448
82842,1.0,40188
82051,1.0,11813
82054,0.9496688741721856,19844
82055,0.9805194805194806,-666666666
82072,0.8711736201394634,21401
82083,0.972972972972973,21719
83116,0.8820754716981132,28333
83122,0.9693877551020408,15341
83127,0.9797053099805392,31897
83128,0.9673366834170856,45744
83014,0.9634936881610372,51807
83101,0.9663974151857836,35445
83115,1.0,39297
83126,0.9270516717325228,45139
82201,0.9601924759405074,28483
82214,0.9666048237476808,26719
82324,1.0,36250
82443,0.959052678176184,28125
82925,1.0,-666666666
82604,0.9303021664766248,34247
83012,1.0,35417
83111,1.0,50592
83124,0.9573170731707316,35438
83112,0.9468302658486708,-666666666
83025,0.8560354374307863,49417
83414,1.0,-666666666
83013,0.9714285714285714,-666666666
83113,0.8761977769260253,28875
83119,1.0,11942
83120,1.0,72097
83110,0.9275302812564156,23877
