zip_code,white_percentage,median_income
47982,0.9826589595375722,28958
47987,0.97373588610702,26408
47990,0.9831975560081466,31592
47997,0.9850746268656716,28750
47368,0.968562345460968,30451
47381,0.9754098360655736,28214
47451,0.9621962196219622,30000
47460,0.9648255015114042,27177
47462,0.9748545303408146,29664
47516,0.94,35069
47610,0.9763041880969876,30286
47612,0.9818181818181818,31071
47619,0.9874500855675984,35983
47970,0.9364811691961776,34444
47981,0.9646017699115044,31250
47983,1.0,37604
47243,0.9454884035889622,21191
47280,1.0,28277
47337,0.9710144927536232,31667
47846,1.0,37625
47853,1.0,31000
47854,1.0,33182
47868,0.9856770833333334,29002
47901,0.8764468371467026,22111
47906,0.7348330802295951,15915
47921,0.9280701754385964,22326
47932,0.9738574384051156,30304
47940,0.9614721104082806,31746
47546,0.969588634042158,31848
47025,0.9699482319908748,31739
47141,1.0,26920
47232,0.9344755034565676,31913
47429,0.9725968281368,36358
47611,0.9778374748153122,36894
47992,0.98894620486367,26128
47040,0.9543405839702136,29224
47161,0.9984871406959152,33457
47150,0.8615586909333779,29410
47250,0.93960003603279,28425
47711,0.9008033852569606,30095
47725,0.9139443610758398,45308
47802,0.8347566916948472,25359
47837,0.9990079365079364,21435
47858,1.0,29667
47917,0.9939024390243902,24295
47925,0.8796992481203008,22857
47963,0.9854156538648516,28939
47967,0.9691176470588236,21714
47974,0.9583333333333334,31742
47978,0.9400781589231436,30345
47283,0.9708737864077671,25890
47362,0.931476584206474,24142
47106,0.9946053946053948,32547
47670,0.9133466135458168,28010
47930,0.9706336939721792,28615
47665,0.9805125467164976,32250
47872,0.9496970389847949,25141
47123,1.0,30104
47227,1.0,32016
47467,1.0,20515
47525,1.0,34318
47637,1.0,27813
47918,0.9797499559781652,30088
47433,0.9846496657588512,31696
47535,0.967018469656992,24286
47635,0.9583946980854198,27077
47989,0.9517482517482516,28371
47369,0.987121212121212,29510
47952,0.9836790207412444,25421
47110,1.0,33472
47306,0.8304552590266876,5487
47324,0.9731543624161074,18438
47335,0.9973439575033199,27244
47367,1.0,31719
47388,0.9970149253731344,26042
47405,0.7990262374898567,3479
47437,1.0,-666666666
47457,0.8645833333333334,46193
47458,1.0,-666666666
47809,0.7496025437201908,4449
47857,0.9571428571428572,17917
47869,0.7258064516129032,62868
47871,0.9875389408099688,27656
47880,1.0,22500
47382,0.9803921568627452,20714
47522,0.7826086956521741,10717
47574,1.0,32000
47630,0.9166159969045382,39300
47805,0.9620564005069708,29291
47537,0.9888392857142856,32454
47568,0.993968636911942,26613
47576,1.0,31938
47588,0.9642276422764228,31031
47590,1.0,26518
47596,1.0,41250
47616,1.0,22500
47648,0.9369518843327804,31796
47683,1.0,24063
47708,0.9348314606741572,26833
47443,0.975686274509804,24404
47396,0.9613211647109952,35282
47403,0.8731831069989554,29489
47432,0.8317373461012312,26087
47452,0.9889925373134328,28402
47464,1.0,18523
47470,0.9721518987341772,26402
47036,0.9931972789115646,34861
47060,0.9855267586671156,31811
47120,1.0,19697
47136,0.9560464078536368,38054
47959,0.7109428768066071,26823
47964,1.0,26250
47968,0.9970873786407768,31429
