zip_code,black_percentage,median_income
46404,0.9293059125964008,21426
46402,0.8929308975377284,16278
46407,0.912150389729482,16673
46409,0.8176266481609993,18846
46403,0.6191291403051731,26517
46406,0.6266312762663128,23247
46218,0.7302718030292551,18420
