zip_code,white_percentage,median_income
30663,0.7972350230414746,21450
30666,0.7744575211474807,27649
30115,0.9323612987375972,39701
30117,0.6911847276810781,22989
30132,0.7780646372661769,30248
30141,0.6846163569713057,32263
30161,0.7221815626921163,24413
30175,0.8728045849510075,28145
30501,0.7897645131236547,24775
30513,0.9641559299636604,26458
30519,0.6757261193247353,38128
30545,0.9590958019375672,29352
30549,0.8562867215041128,30989
30571,0.9228100607111882,31765
30101,0.7666974712257414,40433
30582,0.9417767106842736,16561
30734,0.9362527716186252,27433
30328,0.7181742910370523,54069
30345,0.671473427142691,42735
30415,0.9080561714708056,29349
30423,0.90990990990991,-666666666
30438,0.7083333333333334,-666666666
30446,0.6739336492890995,20625
30470,0.9703264094955488,24191
30473,0.8128583128583129,27147
30025,0.7728071081723319,30786
30052,0.642606070329478,31888
30055,0.8767482517482518,26804
30019,0.6496863597228486,40775
30022,0.6222206106316629,50275
30041,0.7797358102926921,46526
30066,0.7394390117453564,39827
30113,0.952973059142356,27824
30125,0.7560701812739066,24272
30145,0.8948399738732854,26904
30148,0.7650918635170604,13933
30152,0.7004183128050198,41602
30204,0.6028438901984641,19901
30215,0.6257490712871824,40113
30217,0.8453392052007969,26023
30218,0.7596359743040685,31595
30233,0.7327987909827464,23949
30248,0.6956719990880419,36048
30256,0.95710009976721,28990
30263,0.6719343132828308,30668
30319,0.77459254609286,59500
30009,0.7009383455183927,51490
30028,0.9126106194690266,39046
30149,0.8278443113772455,3204
30284,0.8058252427184466,30417
30289,1.0,29821
30449,0.8785714285714286,28750
31024,0.6907786289149617,28516
31028,0.610833593506088,32000
31049,0.9311575726670066,25610
31772,0.7432432432432432,20978
31784,0.928813559322034,26522
31812,0.659963436928702,18281
31832,0.825503355704698,18590
31003,1.0,23250
31022,0.8217656857301501,28281
31023,0.6741180579811387,21684
31307,0.9556494192185849,31345
31316,0.6499964581709995,30188
31320,0.6354743210194362,29529
31329,0.7952185922468806,30112
31411,0.9536139268400176,47120
31512,0.973525313516024,29620
31557,0.9117111650485435,26350
31031,0.6870206489675517,23908
31002,0.8972267536704731,20685
31020,0.700632911392405,21828
31033,0.7723283427981414,32197
31047,0.7094177622752884,42978
31052,0.7377049180327869,35115
31510,0.7872559095580678,22145
31537,0.6245164855406152,20739
31553,0.9182403433476396,17414
31560,0.9007352941176472,26101
31563,0.733382030679328,25541
31622,0.7452731092436975,25526
31626,0.6080210772833724,25020
31642,0.6860949208992506,21831
31699,0.6408759124087591,24177
31722,0.7505285412262156,21756
31083,0.7150259067357513,21667
31733,0.9454828660436138,29741
31783,0.8615879828326181,28813
31641,0.7264957264957265,26176
31569,0.754707203316635,31327
31620,0.7016151361329026,24915
31649,0.8845096241979835,31684
31716,0.6086391685612211,28563
31744,0.8037606837606838,27264
31749,0.8771681415929203,24306
31774,0.613965744400527,19798
31795,0.6778449697636064,22423
