zip_code,white_percentage,median_income
27958,0.8895543420820856,41264
27283,0.8741390106449592,32005
27973,0.9029045643153528,31384
27201,1.0,28839
27205,0.8665996264904468,27500
27332,0.7214650489542335,26752
27340,0.8604651162790697,-666666666
27517,0.7847761782685859,50330
27518,0.8004676151626704,52614
27523,0.7669801462904912,52779
27527,0.8008840825669968,37455
27539,0.7715894868585732,46244
27574,0.7599031062980907,27679
27617,0.6771362358858044,50828
27825,0.8478260869565217,18333
27881,0.7602739726027398,-666666666
27978,1.0,19167
27577,0.7098790697674419,25201
27016,0.9596713965646004,26218
27326,0.7893103448275862,28444
27356,0.9510692279811526,25709
27408,0.8651967472575451,39596
27504,0.8350541909831335,26128
27513,0.7234420974045935,48150
27520,0.7327482482836719,35227
27540,0.7908758664146188,47033
27587,0.8050400782584574,43978
27928,0.6622015142690739,20700
27935,0.7126130920702501,35509
27937,0.6135341726618705,26313
27850,0.6321187584345479,24206
28150,0.6562951974782125,22267
28168,0.9637061929908786,25965
28173,0.8163837539246798,43736
28307,0.6416056255493701,25955
28315,0.6699240772758025,26299
28318,0.7844705882352941,28826
28320,0.7638903931549875,25655
28730,0.9210497776813794,30846
28480,0.9619084263178146,46695
28715,0.9476507025230396,27865
28716,0.9586944288126056,26544
28729,0.9730250481695568,30078
28732,0.8914232064947258,34051
28733,0.8148148148148148,-666666666
28001,0.7942915238920059,27802
28018,0.9818494459304548,25256
28020,0.935429056924384,26856
28025,0.6946991272393201,30841
28072,0.8808120497707924,21969
28432,1.0,21200
28394,0.8099873805660718,31239
28395,0.7302052785923754,27024
28411,0.8816217740075348,35512
28436,0.7822966507177034,20990
28443,0.9253846815094988,34355
28452,0.6763070077864294,17500
28463,0.612988152698552,19254
28479,0.7846845655336596,29867
28510,0.8375331564986738,31926
28512,0.972282777950794,33892
28421,0.8068322981366459,21425
28422,0.8242976835879744,25696
28430,0.7697998259355961,18372
28445,0.918426903835464,35709
28448,0.7516629711751663,20504
28449,0.9943757030371204,40571
28468,0.9234001910219676,32140
28745,1.0,47780
28751,0.96947883674057,26938
28752,0.8991074893286768,24998
28768,0.9312366737739872,31191
28805,0.8761026463512429,28540
28906,0.9296482412060302,25467
28077,0.961456102783726,14556
28097,0.9651201052977952,27626
28103,0.7917737789203085,26656
28105,0.7565179731485492,37531
28110,0.8080509184300151,30938
28124,0.960477632021527,30993
27020,0.9440773569701854,27859
27027,0.8484486873508353,20330
27030,0.9116795502459591,23950
27048,0.8734417665914758,26402
27053,0.9597896690380452,24498
27104,0.7846982606858672,35582
27106,0.6507421626393479,31110
27822,0.7465045592705167,25420
27011,0.9255912324552972,27431
27012,0.8617914872591234,38737
27014,0.7643312101910829,25250
27017,0.8527996500437446,24959
27885,0.6251298026998962,21528
27926,0.6932624113475178,22594
27947,0.9269261318506752,32146
27959,0.9309053778080328,30978
27965,0.7869674185463659,27450
27974,0.7572168763878608,26124
27936,0.9842602308499476,24777
27939,0.9053109713487072,34035
27950,0.97900390625,32046
27954,0.8426555807508188,26463
27883,0.6010526315789474,30700
27941,0.9905660377358492,34669
27960,0.9971671388101984,21851
27972,1.0,-666666666
27976,0.8583192056187939,34488
27045,0.7297948073701842,30082
27009,0.9630246502331778,41272
27028,0.8757604383147554,26297
27054,0.7941284403669725,31236
27127,0.6334328947693221,28169
27208,0.9918651946542708,25379
27215,0.7200869339254921,30852
27235,0.8723835246455098,43795
27214,0.6467653276955603,32092
27244,0.8485906709902719,26616
27263,0.7131499588778214,25488
27278,0.7895030501413481,36808
27288,0.7347670250896058,22258
27291,0.7648514851485149,30293
27301,0.6328275272494123,36694
27302,0.7292199488491049,32923
27313,0.8718253378880143,34492
27350,0.9605427323767936,30446
27370,0.9513498507877022,26808
28717,0.9733059548254621,24671
