zip_code,latino_percentage,non_white_latino_percentage,median_income
4629,inf,,-666666666
4228,inf,,-666666666
4271,inf,,-666666666
4343,inf,,-666666666
4570,inf,,-666666666
4644,inf,,-666666666
4940,inf,,-666666666
