zip_code,white_percentage,median_income
36521,0.8679400625720401,27966
36480,0.8258026159334126,24688
36513,0.7827380952380952,9319
36572,0.8990095794771878,30373
36575,0.8018751775736339,26406
36758,0.8123229461756374,30000
36022,0.9047912020303008,34351
36026,0.8469294225481209,27700
36432,0.8595348837209302,22045
36258,0.9877256317689532,29858
36345,0.7636881047239613,29558
36271,0.9466297002252644,26178
36276,0.7516517683637777,20493
36316,0.906515580736544,31333
36352,0.91036259893245,25520
36370,0.9080590238365494,23266
36444,0.6640826873385013,19846
36477,0.8714750542299349,20738
36505,0.6367419738406659,30118
36509,0.6441090555014606,21114
36544,0.7594589967471324,19544
36574,0.8922528940338379,23625
36576,0.9011434016198191,27362
36693,0.6571674864357792,28543
36752,0.6692844677137871,26473
36874,0.789030382031485,30524
36875,0.6599682707562137,30794
36879,0.6826656088853629,44099
36277,0.8086986657425056,28942
36362,0.7392204857842214,34769
36541,0.8718758052048441,29092
36548,0.6052104208416834,33403
36549,0.995604009143661,26931
36561,0.9824638316527838,38105
36580,0.9039404394407118,26068
36750,0.7261632341723875,25056
36041,0.7938988095238095,20965
36066,0.7760490573687411,38360
36071,0.7258771929824561,23804
36035,0.6525529265255293,26980
36049,0.7044025157232704,22369
36067,0.7423281765153437,25127
36069,0.6420118343195266,23405
36091,0.8746518105849582,25492
36109,0.6668636954722781,30286
36266,0.8167376351130036,21521
36051,0.8249878463782208,35787
36064,0.6971130160606956,50489
36272,0.9015041612583036,23173
36278,0.7452271231073074,24517
36310,0.6462151394422311,21470
36312,0.8410501193317422,25170
36313,1.0,-666666666
36344,0.8223465640846301,21941
36375,0.8582282110091743,26363
36804,0.6920420825465335,28298
36830,0.7081011247340157,27215
36852,0.7430758017492711,15713
36870,0.8287230206562612,31087
36921,0.948119325551232,20552
36569,0.7666666666666667,21705
36849,0.8016726403823178,2832
36006,0.8664259927797834,30032
36374,0.9008894536213468,35080
36507,0.7397003745318352,24076
36052,0.8269720101781171,46307
36092,0.7163609320773426,24902
36273,0.96096,30222
36112,0.8446601941747572,31563
36321,0.8507709251101322,20801
36421,0.8779851495083283,26178
36439,0.8904382470119522,31786
36454,1.0,-666666666
36512,0.6666666666666666,12596
36543,0.6058394160583942,39219
36555,0.966501240694789,33246
36568,0.7717391304347826,15400
36688,0.7046413502109705,2499
36913,1.0,-666666666
36256,0.8414558914250463,24493
36323,0.7370897990333248,22044
36528,0.9637462235649548,35110
36311,0.9286892003297608,22241
36350,0.7482887367766023,24681
36420,0.8089497540746455,25920
36451,0.6532931354359925,26844
36470,1.0,-666666666
36473,1.0,29150
36518,0.8192419825072886,21644
36526,0.7766526833502098,35846
36527,0.8659534703873172,43000
36551,0.8289982241721509,25487
36582,0.7266636147987848,27246
36585,0.6610305958132046,16572
36792,0.8631805157593123,25808
36854,0.7002906592680671,26898
36861,0.9462329903750416,25703
36915,0.7568807339449541,18850
36322,0.6721219594215895,22175
36340,0.8321091290661071,20185
