zip_code,latino_percentage,non_white_latino_percentage,median_income
84515,inf,,-666666666
84753,0.6923076923076923,0.6153846153846154,-666666666
84083,0.7071547420965059,0.5615640599001664,22301
84180,inf,,-666666666
