zip_code,native_percentage,median_income
84531,1.0,14213
84536,0.96605122096486,13209
84534,0.9557490025389916,18068
84026,0.6851457000710732,14735
84512,0.8663793103448276,21786
84034,0.8076923076923077,22500
84085,0.6717724288840262,16729
