zip_code,native_percentage,median_income
98587,0.8353413654618473,19141
98357,0.8551282051282051,25533
99040,0.7983310152990264,18958
98952,0.7032229185317815,19794
98350,0.854679802955665,16389
99155,0.7894736842105263,23582
