zip_code,white_percentage,median_income
38544,0.9607544029954236,24307
38573,1.0,26902
38229,0.9435673496808868,27076
38019,0.6290342373297337,24170
38352,0.9347826086956522,26507
37918,0.8926614827251038,28813
37919,0.8868008794833036,35566
37920,0.8882006045889291,24733
37059,0.9614678899082568,29362
37062,0.9378744357816988,31642
37069,0.93076659989251,52760
37072,0.7853105550616031,32184
37082,0.9617981228387946,31919
37087,0.8423046826736955,29644
37118,1.0,35424
37128,0.7420328810501317,39596
37138,0.8677262024890683,35098
37150,0.9467020624872372,19401
37180,0.9626318202659332,26647
37181,0.9513766842413592,22708
37337,1.0,22594
37342,0.960116026105874,26225
37350,0.9781170483460558,60278
37355,0.9227360023637168,25676
37362,0.9498980483542092,21752
37421,0.720997435603016,33136
37332,0.9748472871002516,23780
37339,0.9376218323586744,21616
37343,0.8874221785329776,33626
37351,0.7349823321554771,-666666666
37370,0.9658085277554304,23745
37373,0.9950722733245728,25982
37376,0.9540636042402828,16071
37387,0.8557058619493583,23750
37397,0.9593961478396668,23856
37617,0.9701366389632342,28443
37618,0.9637629161882894,25346
37641,0.9625908507909364,22489
37650,0.9654114134041142,22550
37656,0.9934782608695653,23566
37854,0.9410219675262655,21975
37885,0.9504571903574396,24554
37886,0.992622950819672,22938
37887,0.8200025843132187,24616
37891,1.0,25569
37659,0.9658771148708816,28713
37665,0.9575303354746608,19490
37705,0.9533980582524272,28578
37708,0.9726879861711324,22279
37709,0.97192118226601,25590
37716,0.9457355721116424,26239
37721,0.9780277074333384,28363
37748,0.9361124517374516,24240
37809,0.9353003910415926,22762
37821,0.93419795221843,21169
37825,0.9747046891779024,21503
37845,1.0,12965
37849,0.9539739475174628,31208
37866,0.9722222222222222,23361
37869,0.9652173913043478,20175
37890,0.9521709166092349,26022
37909,0.8095442820292348,28454
37014,0.9601410934744268,57582
37031,0.9070310675075915,33977
37032,0.9533649289099526,32050
37129,0.8217046580773043,35022
37057,0.9617224880382776,14806
37074,0.8463191832348199,26250
38351,0.8765371905303646,23945
38357,0.9750181028240406,20563
38359,0.9330985915492958,24728
38454,0.9642082429501084,31111
38461,0.9343236903831118,28427
38468,0.9707351891506067,25180
38469,0.9683574879227052,23722
38487,0.8237547892720306,21823
38548,0.9989258861439312,21771
38563,0.9390029325513196,29829
38580,1.0,28191
38587,0.9913482335976928,22697
38388,0.8218853623874941,30290
38367,0.932949542837792,24766
38463,0.9621523027815776,21272
38464,0.9324294088691994,23637
38478,0.8229178502442904,26236
38483,0.9747884940778342,25327
38577,1.0,21437
38579,1.0,30967
38021,1.0,-666666666
38133,0.6809485313931555,35183
38451,0.9176744186046512,27841
38452,0.9660755589822668,19844
37184,0.9188054882970136,29187
37187,0.975915090488502,29859
37206,0.6281555606095065,34364
37765,1.0,15766
37766,0.9713560755568086,19988
37769,0.9817512137954126,18063
37803,0.9621156437584222,31010
37807,0.9759416111010992,22458
37846,0.9563636363636364,24857
37847,0.9942548158161542,18750
37215,0.8930247106662496,56655
37311,0.8462411750097563,21059
37391,0.9518394648829432,24342
37681,0.9666833250041644,24744
37083,0.9587311968606932,25033
37190,0.962079149438866,27443
37010,0.9246878775674588,43207
37015,0.9327483724879706,28873
37029,0.9742055009263216,33372
37042,0.6077490538200013,28579
37060,0.9837368991687748,35000
37025,0.9698139698139698,21983
37220,0.9678571428571427,52358
37306,0.8922433813283791,25855
37310,0.9150596877869606,28943
37312,0.8746328247540283,29640
37317,0.9626865671641792,22603
37326,0.9632034632034632,19526
37328,0.9912221471978392,21336
37363,0.8672541999449187,36261
37366,0.992827868852459,23047
37369,1.0,26420
37687,0.981957600360848,17279
37688,0.9755351681957186,18500
37710,1.0,17444
37713,0.9723533378287256,19954
37722,0.9884960243613602,21282
37723,0.9826839826839828,21452
37742,0.984005118362124,33590
37755,0.9755332496863236,20156
37756,0.9855769230769232,19893
37757,0.9742090424976506,26499
37040,0.6568497747099991,30847
37743,0.9545086549211612,21718
37731,0.9787234042553192,17353
37221,0.8407977180193579,43923
37333,1.0,14325
37692,0.9543973941368078,20472
37090,0.9449757631337612,34078
37146,0.9557452396585686,37591
37763,0.9373519347196629,29553
37175,0.9767441860465116,21875
37185,0.9157703927492448,23725
37191,0.8714419038730751,32045
37209,0.6361731843575419,31864
37219,1.0,66833
37301,0.8806228373702422,19926
37305,0.7561728395061729,19278
37308,0.940463065049614,33317
37810,0.924901185770751,22179
37811,0.9846821547102376,25090
37814,0.8640827779726412,23383
37828,0.9538745387453874,29514
37857,0.9592205705102452,20622
37870,0.9494836102379884,22620
37902,0.9089026915113873,30706
37719,1.0,28405
37724,0.9651207359141434,17450
37725,0.9497325011145789,24865
37777,0.8666061705989111,32339
37820,0.9536748862820206,21036
37829,0.9711833231146536,20635
37843,0.9291947145350288,22713
37860,0.9321221296997224,22763
37862,0.9511815786062988,22417
37872,0.9950890116635972,20291
37877,0.9723953695458591,24600
37882,0.9749906681597612,22250
37027,0.8723559705615054,54847
37035,0.939016801493466,38047
37046,0.9370272647317502,45978
