zip_code,white_percentage,median_income
39040,0.6506144138160079,22646
39044,0.8600252206809584,26748
39067,0.6435424354243543,24100
39459,0.9939091915836102,31439
39464,0.9945438011518642,23333
39465,0.8362689966073338,26539
39525,0.9623596198938664,35983
39556,0.9671081198436822,23610
39561,0.9464285714285714,25446
39567,0.65709983169457,24682
39771,0.8849557522123894,29500
39664,0.8859404096834265,30603
39735,0.7128653208797829,21604
39740,0.8601094959410988,37884
39047,0.8005123522548572,42781
39156,0.9329896907216496,-666666666
39325,0.8208764940239044,25488
39320,0.7441104792851341,34716
39323,0.9597402597402598,21861
39335,0.7722627737226277,35683
39363,0.6770516717325228,21068
39751,0.6007215874924835,24231
39073,0.8387589790615926,28384
39092,0.6643137254901961,24028
39082,0.6573295985060691,23438
39356,0.95822454308094,19698
39429,0.6041084234836513,18655
39451,0.6535688005886682,16992
39553,0.6069850746268657,26997
39565,0.8904999244827065,30115
39573,0.8382738719832109,22596
39635,1.0,15870
39705,0.6220559275305239,34855
39466,0.7759393845678058,22803
39477,0.9790419161676648,19350
39481,1.0,30100
39346,0.6660877116804168,22045
39426,0.9309505366825274,25649
39560,0.8555089372952469,30186
39744,0.7267830609212481,19485
39752,0.8983753888696855,22047
39769,0.8506645817044566,27289
39480,0.945514950166113,30300
39427,0.8493449781659389,28214
39476,0.9046807394781696,21123
39531,0.6686961516369903,29080
39562,0.8926526717557252,24777
39572,0.8540017590149517,20891
39629,0.8336453982428345,27078
39191,0.7336827655060527,21667
39208,0.6680276669002712,27912
39305,0.6930322824955032,30975
39330,0.7728592162554426,27488
39461,1.0,31969
39470,0.8251574411667221,23178
39483,0.8170532505717086,19292
39571,0.7673729119965291,27105
38856,1.0,30853
38873,0.8887376658727458,20908
38947,0.6094674556213018,36304
38620,0.6407168860263232,21527
39110,0.7883480999271463,52606
39111,0.7021807529564934,19678
39140,0.6651063829787234,22525
39145,0.8466732869910626,27664
39039,0.6663043478260869,19375
39327,0.6222496909765142,23750
39337,0.9585706887622992,30605
39359,0.8849557522123894,35250
39117,0.6756731400694249,22521
39216,0.6767156862745098,26649
39332,0.7023026315789473,26439
39355,0.6601531968110051,23487
39402,0.7024229074889868,29545
38629,0.9302325581395348,30231
38663,0.7290008123476848,21491
38610,0.7270955165692008,18766
38641,0.7347619047619047,33688
38655,0.7011898199191474,25750
38659,0.6979661016949152,23455
38668,0.6528560222491621,25962
38672,0.6985861621473943,48336
38767,0.6590909090909091,-666666666
38841,0.7002427184466019,24861
38847,0.9973102211595936,19839
38859,0.989065606361829,27159
38871,0.9309859154929576,26658
39354,0.6013311148086522,17892
38625,0.9913097454996896,27424
38627,1.0,22622
38658,0.7512100677637947,24139
38661,0.8328659562535053,22148
38730,0.8345358345358346,28125
38804,0.6896798853320593,25019
38824,0.7478427612655799,22125
38849,0.8728384019081693,30862
38961,0.6472727272727272,14212
38828,0.8648963428837643,23643
38838,0.9820452771272444,12811
38846,0.9863184079601991,22325
38862,0.6240945482272208,24656
38913,0.9717391304347828,14146
38671,0.6359995728321229,30071
38683,0.9351535836177476,19441
38685,0.6372377622377622,14933
38759,0.6123110151187905,29512
38843,0.8608197443807845,23160
38852,0.965742070947066,21762
38863,0.767898832684825,22426
38864,0.9928295642581356,22236
38917,0.673037542662116,19607
38834,0.8242938049407595,24529
38855,0.9573917137476461,30177
38865,0.8580143037442154,21755
38869,0.7054409005628518,21136
38878,0.6775956284153005,23078
38953,0.8534923339011925,30769
38944,0.8370165745856354,30938
38965,0.6415369104962474,23612
39425,0.8882867861609004,15795
39437,0.7806851311953352,21831
39455,0.8284523083180801,20916
39462,0.7440423654015887,22500
39479,0.9622948155371364,25353
39482,0.9244191471493888,32056
39503,0.6500035911800618,28625
39507,0.6757668711656442,28429
39564,0.7724821875601772,30918
39574,0.9193081434191968,25287
39645,0.6135855196257881,18089
39576,0.8042179261862917,27293
39601,0.6149948471315699,23651
39745,0.8414507772020725,24375
39641,0.7629690949227373,23229
39654,0.6495842196867143,23821
39116,0.8323851203501094,29779
39154,0.6039783001808319,30364
39218,0.7046877173459452,26852
39365,0.7751363990646921,22515
39423,0.6229260935143288,19125
39452,0.9011156739470144,25912
39177,1.0,18315
39443,0.8343222696087521,25745
39520,0.8113732472735367,25831
39532,0.7925140863965656,30677
39577,0.7370317002881844,18737
39653,0.7383259911894273,18519
39746,0.8758503401360545,27318
39762,0.71900826446281,3093
39766,0.8504373177842566,33345
39767,0.9219562955254944,22028
39776,0.6453608247422681,18594
39666,0.6002245929253228,24458
39662,0.6459999999999999,30321
39152,0.7857142857142857,14831
39475,0.8184355542832605,28550
39042,0.7762657647027976,32421
39062,0.7328881469115192,23810
39153,0.7385019710906702,20943
39309,0.6876790830945558,16637
39534,0.6924542682926829,14468
39737,0.6550522648083623,17238
39760,1.0,-666666666
38603,0.6987951807228916,25691
38633,0.9176211453744494,27731
38651,0.7299682315566537,33480
38665,0.9832067173130749,29417
38677,0.8444174757281553,2499
38876,0.9992779783393502,20998
38914,0.7516778523489933,15203
38940,0.8850439882697947,30602
38632,0.8656153459300238,35681
38650,0.8533013205282113,21648
38720,0.6577380952380952,16017
38723,1.0,-666666666
38850,0.6808510638297872,17441
38858,0.7375945017182131,26040
38618,0.6253059226627509,23571
38652,0.7220268256333829,25477
38654,0.6672538879733287,36335
38821,0.8114933541829554,22031
38826,0.7525363039586235,28702
38827,0.993205317577548,23986
38833,0.9787398531117124,17353
38848,0.9120689655172414,23952
38866,0.8424617442930011,30495
38870,0.946657429857984,25070
38915,0.6756282875511397,24710
38929,0.7131203263086335,25612
38611,0.6892053689583465,27076
38829,0.8383535719917994,21232
38927,0.6158490566037735,22802
38857,0.9644694927713796,32195
38844,1.0,-666666666
38949,0.8944281524926686,25000
38702,1.0,-666666666
38704,1.0,-666666666
38945,0.78125,16184
