zip_code,latino_percentage,non_white_latino_percentage,median_income
65618,8.876694342622005e+230,8.876694342622005e+230,24706
65745,1.7519467940133912e+220,1.7519467940133912e+220,21808
63433,inf,,-666666666
63045,inf,,-666666666
64102,inf,,-666666666
65623,0.8666666666666667,0.0,29063
65728,inf,,-666666666
64192,inf,,-666666666
63902,inf,,-666666666
