zip_code,white_percentage,median_income
97484,0.9213483146067416,21250
97486,0.7526395173453997,-666666666
97496,0.9148248675197104,24384
97526,0.9219933184855232,23809
97534,0.9201725997842504,15688
97537,0.9484121666889992,26537
97538,0.9289131920710868,22103
97630,0.8953511772992554,23777
97707,0.943908421913328,31561
97721,1.0,20000
97730,0.9864864864864864,36944
97732,1.0,45300
97734,0.8080867272194551,26670
97801,0.7996401303311773,26649
97826,0.8811188811188811,25867
97827,0.9223099293726632,24542
97833,0.9743243243243244,24750
97843,0.9051321928460342,26534
97035,0.8376394706601921,49613
97051,0.9151204570890028,30292
97053,0.9719827586206896,37925
97067,0.958166189111748,25885
97101,0.9310425432445067,28624
97351,0.8927354260089686,28913
97378,0.8450604122245914,22313
97394,0.93395865237366,25206
97403,0.8385579937304075,13957
97413,0.9438559322033898,30536
97414,1.0,13000
97441,0.9914675767918087,28326
97452,0.9278650378126818,30114
97454,0.9537729435757988,31463
97457,0.8933709175738724,22133
97469,0.8528011717319663,21465
97477,0.86940189156787,24260
97487,0.8538326378212168,26690
97497,0.9583883751651256,20056
97499,0.914083741163676,24632
97116,0.8322275576408491,28120
97125,0.9395017793594306,30625
97130,0.9655172413793104,43214
97131,0.9625590694292984,30203
97134,1.0,53627
97144,1.0,-666666666
97146,0.8948939982084204,26705
97147,0.8968481375358166,22237
97202,0.8469023079938207,38353
97218,0.7387268777565664,30377
97227,0.7477652545666537,42362
97303,0.8519418065236927,31123
97325,0.9241103329998572,35337
97327,0.95126993502658,31726
97007,0.7285854576135217,37794
97019,0.8980107357120303,38295
97857,0.9655172413793104,22857
97032,0.8185419968304279,31927
97023,0.9364967897271268,32649
97476,1.0,30714
97493,0.8719346049046321,27885
97603,0.8705930442483905,27331
97604,0.6148148148148148,-666666666
97633,0.9730799683293744,29462
97711,1.0,-666666666
97233,0.6405860118091756,23479
97236,0.6560941015357528,24422
97305,0.7180362957396907,24626
97329,0.6643835616438356,-666666666
97341,0.952647278150634,26424
97343,0.990990990990991,17222
97348,0.9650127226463104,32083
97364,0.7262931034482759,21970
97390,0.9279999999999999,23333
97396,0.9027777777777778,27568
97406,1.0,14881
97408,0.9137724550898204,34586
97909,1.0,-666666666
97920,1.0,9268
97008,0.8063243749164327,32989
97020,0.7973856209150327,31875
97026,0.7296329453894359,28847
97027,0.860714000479195,32453
97045,0.9243555555555556,38090
97050,0.9017341040462428,32188
97062,0.8412908622011569,42458
97068,0.8693124197146914,50398
97070,0.8404844428508824,39152
97071,0.7467780910189287,25181
97102,1.0,-666666666
97108,0.9984375,26136
97117,0.948539638386648,32375
97121,0.9258202567760342,25710
97124,0.7082109842305601,43046
97128,0.8696075592872371,28531
97135,1.0,20938
97136,0.9767295597484276,24936
97213,0.8376601738814334,39108
97217,0.7755337232418105,41053
97220,0.7155489554153026,28642
97221,0.8654848800834203,54054
97006,0.6709194005670311,36507
97304,0.8766280638985657,33014
97306,0.8715757650542941,35765
97357,0.7528735632183908,23300
97366,0.9159142212189616,25225
97371,0.9241274658573596,42153
97385,0.902570612503967,40168
97389,0.9467168998923574,27037
97424,0.9243397174604948,24417
97426,0.9098725170471391,31142
97434,0.9353493222106359,17500
97458,0.9093394077448748,20287
97462,0.9482573726541556,27991
97465,0.971301335972291,20728
97466,0.8789308176100629,15633
97488,0.8187038556193601,32159
97490,1.0,23125
97503,0.9003042358998362,22531
97522,0.95578231292517,25000
97523,0.970464904284412,18832
97543,0.98,30689
97544,0.9163468917881812,24046
97731,1.0,21281
97754,0.9303404045387272,24482
97620,1.0,37981
97621,0.7933333333333333,-666666666
97622,0.8013100436681223,21125
97623,0.9228371005455964,22607
97710,0.991304347826087,29583
97720,0.9305524239007892,22608
97735,0.9587628865979382,21667
97360,0.7811228641171685,21056
97362,0.8411476557032891,25935
97367,0.892879129899446,23889
97370,0.8718803910293272,37585
97380,0.6829268292682927,24219
97392,0.9495079161317928,37326
97404,0.8767910792697019,30745
97405,0.8780331491712707,31889
97410,0.957613814756672,21515
97415,0.8933859822309971,24155
97416,0.9421793921423276,25208
97430,0.9627507163323782,23173
97435,0.9044496487119438,27241
97439,0.9240807449194591,25193
97442,0.9106008793356132,18642
97127,0.8679199807182454,32066
97031,0.8831340598878425,32052
97137,0.9212996389891696,35208
97324,0.9508320726172466,27539
97057,1.0,18438
97086,0.7404238771145246,40237
97089,0.8795495822738829,37779
97239,0.8385376580538757,53756
97317,0.7454109508274046,25685
97322,0.8592298919241841,29940
97369,0.893048128342246,-666666666
97373,0.6326530612244898,-666666666
97388,0.8962025316455696,31721
97471,0.9302400515546964,26819
97494,0.6865671641791045,16008
97495,0.9348475791990436,32357
97038,0.9367185506506762,34718
97055,0.9313533794852824,34532
97058,0.8929143023424997,27813
97064,0.9883170192611304,31694
97106,0.9077017114914424,36953
97107,0.9064551422319476,27117
97109,0.9702602230483272,28750
97112,0.9442956614890198,23486
97115,0.8964570858283433,38523
97140,0.8909250228588845,47754
97148,0.8320895522388059,36146
97219,0.8559772385252069,45505
97230,0.6985619469026548,28410
97459,0.9007549659165872,30780
97470,0.9273692191053828,25317
97478,0.8564310573624778,28195
97480,0.945945945945946,20625
97489,0.9363057324840764,36641
97492,0.929535232383808,19125
97502,0.9352200172562554,30385
97520,0.9289430829725543,30351
97524,0.9386269533858688,34412
97527,0.9156992813709232,24319
97530,0.9490814407637784,29514
97532,0.9769711163153786,27098
97535,0.9300776914539399,21618
97625,0.834625322997416,27344
97626,1.0,-666666666
97637,0.9448818897637796,28500
97640,1.0,50083
97736,0.7047619047619048,28333
97738,0.8583521444695258,28384
97739,0.9716554188169908,23147
97759,0.9233789260385004,34740
97812,0.8602860286028603,30842
97813,0.9346264367816092,31997
97836,0.9804224626481196,30193
97481,0.8428005284015853,42899
97504,0.8967401505829353,30111
97539,0.9667774086378738,22150
97624,0.7268401903162608,20897
97634,1.0,22083
97636,0.9383697813121272,25431
97638,0.958855098389982,20739
97702,0.9301690455306596,32766
97751,1.0,34792
97817,1.0,26389
97823,0.9848156182212582,27000
97824,0.9582863585118376,24365
97839,0.6713780918727915,31875
97841,0.9891500904159132,29688
97844,0.8620856520687152,25072
97846,0.9680511182108626,27515
97859,0.8211920529801324,31953
97862,0.8405724328395682,23418
97875,0.8496481126039668,26056
97882,0.8790767686904165,21872
97904,0.9920948616600792,21667
97443,0.9545667447306792,20959
97446,0.860792662954471,29000
97447,0.9084745762711864,26829
97450,1.0,17708
97451,0.9846547314578004,49479
97479,0.9633367662203912,22764
97498,0.8481769276748357,21600
97525,0.9579310344827586,28777
97641,0.9707357859531772,16387
97701,0.9358839695535188,32418
97722,0.9692307692307692,38750
97733,0.9897698209718669,38500
97737,1.0,21225
97024,0.7859628770301624,31509
97028,0.9166666666666666,38750
97041,0.932527693856999,26134
97060,0.8176761158826933,30273
97111,0.8636618141097424,31275
97119,0.8767395626242545,32652
97145,0.9289772727272728,32333
97203,0.7675551734021209,31322
97206,0.7863612348101744,32481
97209,0.8300495205984617,47263
97211,0.7343419232831859,40244
97214,0.8711875768070607,40980
97231,0.9123073035127622,42667
97908,1.0,20833
97810,0.7918552036199095,30887
97819,1.0,-666666666
97820,0.9621802002224694,27350
97830,0.9283489096573208,20486
97834,0.9679203539823008,24827
97911,1.0,29000
97840,0.8888888888888888,45750
97868,0.914654688377316,32708
97330,0.8419079988825775,25494
97342,0.9775280898876404,22500
97345,0.9808481532147744,16838
97352,0.8155876035593741,28514
97361,0.8206066520289501,18232
97365,0.8186464575255552,24021
