zip_code,latino_percentage,non_white_latino_percentage,median_income
79836,0.923103038533356,0.24919368528263453,19008
79045,0.7394280256804796,0.07810261580092315,28172
79922,0.6507816439737771,0.10690872415532027,32751
79924,0.7109710300429185,0.1442462446351932,22736
79021,0.6174863387978142,0.0,26985
79051,inf,,-666666666
79072,0.6108378084043712,0.08836231176536857,24546
79103,0.6121998343913884,0.08501242064587355,23359
79104,0.6862800968798974,0.1000142470437384,22819
79735,0.724398131512756,0.08645346748113547,26317
79780,0.7398843930635838,0.0,-666666666
79901,0.9320125130344108,0.25630865484880083,10290
76874,inf,,-666666666
77443,0.8933333333333333,0.0,-666666666
75223,0.6678937152801018,0.04979586373067402,25337
79911,0.6610286503279255,0.05022437003797031,64437
79928,0.9188731015921285,0.11095964627134347,25113
79040,0.6483180428134556,0.1503567787971457,29625
79846,1.0,0.0,-666666666
79718,0.7630453378956373,0.3173652694610779,26750
79925,0.8005856219709209,0.09826837641357034,27157
79763,0.7598949347204697,0.15280817861097518,26773
77415,0.8181818181818182,0.0,43558
77440,1.0,1.0,-666666666
77011,0.9350031524044248,0.2528228348713245,22132
77012,0.9391743634229729,0.35638107873654135,23013
77013,0.6840295864152516,0.042556516303781655,23131
77530,0.6747913987498878,0.04219876185064442,28872
76115,0.7687039729818472,0.2953703269384118,21022
76481,0.7354497354497355,0.0,-666666666
76523,inf,,-666666666
78041,0.9318576843339685,0.03237492932381214,23295
78059,0.6524797114517583,0.027953110910730383,26776
78107,0.6394052044609665,0.32713754646840143,27333
78112,0.752233956133225,0.12777068585354523,25430
78118,0.6451688555347092,0.149390243902439,21011
78145,0.9482758620689655,0.0,18833
78147,0.6240786240786241,0.036363636363636376,26063
78151,0.6708784596871239,0.2340553549939831,21108
78214,0.9048552144567821,0.12762174323245523,19863
78252,0.6956449329669414,0.1037555166958114,27980
78344,0.9472477064220184,0.0,-666666666
78349,0.9837925445705025,0.014586709886547866,9455
77901,0.6280776735111029,0.051635231812691695,20761
77081,0.6961022797986084,0.10037525221097099,22882
77023,0.8358157732171048,0.27592834099800945,24877
77093,0.8444255860825289,0.03729712527845552,20699
77453,0.9949109414758269,0.23664122137404575,21995
77460,1.0,0.0,-666666666
78537,0.943439008154435,0.1935430188051257,16005
78560,0.961213121518465,0.04415102125025794,16192
78562,0.9882515549412578,0.14881363741073494,14010
78569,0.8066325286515484,0.014630577907827402,19678
78579,0.9996572995202193,0.33841672378341325,18351
78584,0.9981225554106911,0.034889178617992234,12697
78596,0.9239917346771915,0.1663321886753184,19887
78655,0.7093145869947276,0.07275922671353252,24871
78719,0.8314803978935049,0.3668812170860152,20159
78014,0.8563093848974829,0.11201866977829633,20222
78061,0.8342666044485924,0.1641779436926427,16189
78073,0.7914918414918415,0.045104895104895126,21987
78067,0.9740932642487047,0.0893782383419689,17024
78724,0.6759709209656728,0.3479376433541967,26052
79701,0.6542723237841025,0.11462180700828695,26117
79748,0.6812080536912751,0.261744966442953,11977
79907,0.9586640087260692,0.22354910294504837,16705
79719,0.8115449915110357,0.039049235993208864,26250
79730,0.8980891719745223,0.694267515923567,57500
78332,0.8459624753809475,0.0316505994955254,21275
78353,0.966804979253112,0.1203319502074689,17500
78503,0.8911476621696544,0.3688320088708187,16087
78577,0.9431135807843489,0.05887097806742381,19972
78563,0.7695167286245354,0.048327137546468446,25904
78404,0.7033387759698215,0.04228365519959465,23229
78580,0.8923108026147315,0.020688725655367612,15903
78827,0.8286445012787724,0.01619778346121059,18319
78839,0.9654252362423569,0.04813785436353535,15214
78207,0.9113798572561459,0.08604282315622525,16432
78242,0.8706044192244863,0.09887369959590753,19109
78251,0.6236612742417907,0.0780400733284019,32057
78330,0.7558886509635975,0.0,25864
78351,0.9144893111638955,0.014251781472684133,13750
78387,0.6607660455486543,0.024637681159420333,23383
78408,0.8482258482258482,0.017612017612017583,21596
78409,0.7464220183486239,0.030458715596330288,26617
78416,0.8755399737056282,0.04720465786013894,17339
78543,0.990792956611808,0.024168488894003914,16235
78557,0.99613457408733,0.47544738725841085,16304
78583,0.8046798374667227,0.04385596188874874,21526
78595,0.9865749286793086,0.016110085584829736,15767
78044,0.9633911368015414,0.0,21141
78341,0.9745119305856833,0.0390455531453362,14500
78342,0.9666666666666667,0.0,16950
78535,0.9484193011647255,0.014975041597337868,19904
78057,0.7328042328042328,0.010582010582010581,55741
78143,0.6106194690265486,0.495575221238938,-666666666
78208,0.7636881742316304,0.23692245064115613,15783
76111,0.7211841462873374,0.2886689450090985,24203
78389,0.7668089647812166,0.008537886872998945,20908
78391,0.8621908127208481,0.0,30125
78501,0.8730219135508832,0.2552722544635778,19542
78521,0.9629384586544929,0.02862593315469686,17300
78526,0.9154607613021737,0.03308500867435449,23628
78566,0.8645246580066674,0.036785837452580794,24995
78593,0.9687871077184055,0.09194232400339275,16073
78877,0.8162983425414365,0.027624309392265234,16183
78840,0.8326762208732295,0.04478795085216014,21557
78860,1.0,0.0,-666666666
78872,0.7406716417910447,0.008084577114427782,18017
78012,0.7565543071161048,0.09363295880149813,25938
78043,0.9668365105859615,0.026596679258543476,20301
78046,0.9723900886052769,0.038118581752102476,18992
78050,1.0,0.13184931506849318,15481
78852,0.9532357109116675,0.0471666754141955,18473
78880,0.6242312423124231,0.002460024600245969,15653
78959,0.6599904625655698,0.4082021936099189,24486
78744,0.738223969036171,0.25930211679269,26989
78829,0.9951657458563536,0.0,11903
78830,0.9523809523809523,0.03519668737060033,13409
78140,0.7544463568559954,0.36947791164658633,29456
78221,0.8687143377443244,0.12555542066286274,22061
78357,0.7484407484407485,0.0003465003465004113,24558
78570,0.9597337182243955,0.21152316710359664,16466
78119,0.6199720670391061,0.13882681564245808,27398
78204,0.8544681546889052,0.1846946284032377,20829
78212,0.6414689069807725,0.06658583059068068,23702
76932,0.6787117046347211,0.522126211050013,37898
78226,0.9194282823172274,0.11320516063749053,19811
78228,0.8856139450600555,0.08446254750717619,21945
78237,0.9539445083748881,0.059941183991816915,16970
78363,0.7370701326834552,0.04630381803411865,22819
78415,0.81811427297719,0.03182504891398563,24191
78417,0.8971916971916972,0.033211233211233204,25917
78504,0.8022992510015676,0.103988852116356,31421
78545,1.0,0.0,9259
78548,1.0,0.0,13516
78565,1.0,0.0,-666666666
78588,1.0,0.0,14938
78594,0.962700964630225,0.06366559485530543,20481
78406,0.7197829304390725,0.0,13438
78536,1.0,0.11845730027548207,22300
78541,0.9272848863129737,0.0636647347302719,20032
78542,0.9413597806972174,0.07967828695562229,19218
78561,0.9566517189835575,0.014947683109117982,14250
78564,1.0,0.0,-666666666
78567,0.9683972911963883,0.006772009029345383,14337
78573,0.9645855869777984,0.05985679699170665,16350
78574,0.9622939823687237,0.040548741535709754,16639
78585,1.0,0.0,8090
78590,0.9915254237288136,0.0423728813559322,24338
78591,1.0,0.0,39375
78802,1.0,0.0,-666666666
78069,0.8186426819296811,0.06017988552739173,21557
76106,0.8022807017543859,0.304235588972431,20735
76490,0.6444444444444445,0.06666666666666676,17900
78223,0.7926322361965926,0.11101596646151102,23396
78225,0.9724986180210061,0.09162520729684909,21248
78227,0.821068607230416,0.10940965871502506,20675
