zip_code,latino_percentage,non_white_latino_percentage,median_income
20602,9.980674121998887e+175,9.980674121998887e+175,44071
20603,6.102182228374753e+228,6.102182228374753e+228,57789
20606,2.5992663992448175e+187,2.5992663992448175e+187,-666666666
20607,4.6436365267863335e+219,4.6436365267863335e+219,61939
20660,inf,,-666666666
21105,inf,,-666666666
20783,0.6535252306741425,0.6071255132223743,29313
21240,inf,,-666666666
